"Numéro cde";"Numéro facture";"Date facture";"Total TTC";"Total HT";TVA;Statut;payment
16075;15469;23/05/2024;105.950000;103.920000;2.030000;Livré;Chèque
16074;15470;23/05/2024;23.750000;21.830000;1.920000;Livré;Chèque
16059;15471;23/05/2024;40.000000;37.870000;2.130000;Livré;Chèque
16057;15472;23/05/2024;22.850000;20.980000;1.870000;Livré;Chèque
16056;15473;23/05/2024;20.000000;18.390000;1.610000;Livré;Chèque
16055;15474;23/05/2024;15.000000;13.750000;1.250000;Livré;Chèque
16054;15475;23/05/2024;58.750000;55.905000;2.845000;Livré;Chèque
16053;15476;23/05/2024;15.450000;13.960000;1.490000;Livré;Chèque
16052;15477;23/05/2024;25.000000;23.490000;1.510000;Expédié;Chèque
16051;15478;23/05/2024;24.850000;21.500000;3.350000;Livré;Chèque
16050;15479;23/05/2024;20.950000;19.180000;1.770000;Livré;Chèque
16049;15480;23/05/2024;44.250000;40.350000;3.900000;Expédié;Chèque
16048;15481;23/05/2024;26.000000;23.926667;2.073333;Livré;Chèque
16027;15482;23/05/2024;75.750000;71.120000;4.630000;Livré;Chèque
16026;15483;23/05/2024;32.000000;30.258333;1.741667;Livré;Chèque
16025;15484;23/05/2024;50.000000;47.423333;2.576667;Livré;Chèque
16023;15485;23/05/2024;40.000000;37.786667;2.213333;Expédié;Chèque
16022;15486;23/05/2024;10.850000;9.600000;1.250000;Livré;Chèque
16021;15487;23/05/2024;35.000000;32.993333;2.006667;Livré;Chèque
16020;15488;23/05/2024;20.650000;18.880000;1.770000;Livré;Chèque
16019;15489;23/05/2024;53.450000;51.030000;2.420000;Livré;Chèque
16017;15490;23/05/2024;33.750000;32.350000;1.400000;Livré;Chèque
16016;15491;23/05/2024;49.500000;48.200000;1.300000;Livré;Chèque
16015;15492;23/05/2024;74.850000;72.870000;1.980000;Livré;Chèque
16014;15493;23/05/2024;38.000000;35.850000;2.150000;Livré;Chèque
16013;15494;23/05/2024;96.850000;92.820000;4.030000;Livré;Chèque
16007;15495;23/05/2024;64.550000;60.480000;4.070000;Livré;Chèque
16006;15496;23/05/2024;11.000000;10.313333;0.686667;Livré;Chèque
16004;15497;23/05/2024;46.150000;43.050000;3.100000;Livré;Chèque
16003;15498;23/05/2024;52.450000;49.800000;2.650000;Livré;Chèque
16002;15499;23/05/2024;6.950000;6.248333;0.701667;Livré;Chèque
15999;15500;23/05/2024;60.000000;57.703333;2.296667;Expédié;Chèque
15998;15501;23/05/2024;27.850000;26.080000;1.770000;Livré;Chèque
15997;15502;23/05/2024;53.950000;50.460000;3.490000;Livré;Chèque
15995;15503;23/05/2024;20.000000;18.960000;1.040000;Livré;Chèque
15993;15504;23/05/2024;35.950000;33.400000;2.550000;Livré;Chèque
15991;15505;23/05/2024;25.950000;23.920000;2.030000;Livré;Chèque
15990;15506;23/05/2024;10.850000;9.600000;1.250000;Livré;Chèque
15989;15507;23/05/2024;80.000000;76.230000;3.770000;Livré;Chèque
15987;15508;23/05/2024;21.950000;19.440000;2.510000;Livré;Chèque
15986;15509;23/05/2024;50.450000;48.160000;2.290000;Livré;Chèque
15985;15510;23/05/2024;25.950000;23.920000;2.030000;Livré;Chèque
15982;15511;23/05/2024;145.950000;142.880000;3.070000;Livré;Chèque
15981;15512;23/05/2024;49.550000;46.270000;3.280000;Livré;Chèque
15980;15513;23/05/2024;22.950000;21.070000;1.880000;Livré;Chèque
15979;15514;23/05/2024;25.550000;23.520000;2.030000;Expédié;Chèque
15977;15515;23/05/2024;100.000000;96.210000;3.790000;Livré;Chèque
15886;15516;23/05/2024;44.750000;42.510000;2.240000;Livré;Chèque
16084;15517;23/05/2024;39.850000;37.090000;2.760000;Livré;PayPal
16085;15518;23/05/2024;51.000000;50.830000;0.170000;Livré;"Card via Stripe"
16086;15519;23/05/2024;30.950000;29.960000;0.990000;Livré;"Card via Stripe"
16087;15520;23/05/2024;3.450000;2.880000;0.570000;Expédié;"Link via Stripe"
16088;15521;23/05/2024;5.950000;4.960000;0.990000;Expédié;"Card via Stripe"
16090;15522;23/05/2024;3.450000;2.880000;0.570000;Expédié;PayPal
16091;15523;23/05/2024;0.000000;0.000000;0.000000;Expédié;"Commande gratuite"
16093;15524;23/05/2024;34.550000;32.060000;2.490000;Livré;"Link via Stripe"
16094;15525;24/05/2024;15.740000;15.740000;0.000000;Expédié;PayPal
16096;15526;24/05/2024;0.000000;0.000000;0.000000;Expédié;Chèque
16097;15527;24/05/2024;39.580000;39.580000;0.000000;Expédié;"Card via Stripe"
16098;15528;24/05/2024;35.550000;33.520000;2.030000;Livré;"Card via Stripe"
16099;15529;24/05/2024;17.850000;16.240000;1.610000;Expédié;"Card via Stripe"
16100;15530;24/05/2024;3.450000;2.880000;0.570000;Expédié;"Card via Stripe"
16102;15531;24/05/2024;22.850000;20.980000;1.870000;Livré;"Card via Stripe"
16103;15532;25/05/2024;45.480000;45.480000;0.000000;Expédié;"Link via Stripe"
16104;15533;25/05/2024;25.550000;23.520000;2.030000;Livré;"Link via Stripe"
16105;15534;25/05/2024;0.000000;0.000000;0.000000;Expédié;"Commande gratuite"
16106;15535;25/05/2024;37.250000;34.730000;2.520000;Expédié;"Card via Stripe"
16107;15536;25/05/2024;10.850000;9.600000;1.250000;Livré;"Link via Stripe"
16108;15537;25/05/2024;0.000000;0.000000;0.000000;Expédié;"Commande gratuite"
16109;15538;25/05/2024;101.500000;98.690000;2.810000;Livré;"Card via Stripe"
16110;15539;25/05/2024;0.000000;0.000000;0.000000;Expédié;"Commande gratuite"
16111;15540;25/05/2024;8.350000;7.520000;0.830000;Expédié;"Card via Stripe"
16113;15541;25/05/2024;20.850000;19.600000;1.250000;Expédié;"Link via Stripe"
16114;15542;25/05/2024;15.750000;14.240000;1.510000;Livré;PayPal
16115;15543;25/05/2024;18.350000;17.520000;0.830000;Expédié;"Link via Stripe"
16116;15544;25/05/2024;59.200000;59.200000;0.000000;Expédié;"Card via Stripe"
16117;15545;25/05/2024;8.350000;7.520000;0.830000;Expédié;"Link via Stripe"
16118;15546;25/05/2024;8.350000;7.520000;0.830000;Expédié;"Card via Stripe"
16119;15547;25/05/2024;10.850000;9.600000;1.250000;Expédié;"Card via Stripe"
16120;15548;25/05/2024;21.750000;20.050000;1.700000;Expédié;"Card via Stripe"
16121;15549;25/05/2024;10.850000;9.600000;1.250000;Expédié;"Card via Stripe"
16122;15550;25/05/2024;8.350000;7.520000;0.830000;Expédié;PayPal
16123;15551;25/05/2024;53.600000;50.680000;2.920000;Expédié;"Link via Stripe"
16124;15552;25/05/2024;20.850000;19.600000;1.250000;Expédié;"Card via Stripe"
16125;15553;25/05/2024;30.950000;29.960000;0.990000;Expédié;"Card via Stripe"
16127;15554;25/05/2024;8.350000;7.520000;0.830000;Expédié;"Link via Stripe"
16128;15555;25/05/2024;8.350000;7.520000;0.830000;Expédié;"Link via Stripe"
16129;15556;25/05/2024;8.350000;7.520000;0.830000;Expédié;PayPal
16130;15557;25/05/2024;10.850000;9.600000;1.250000;Expédié;"Link via Stripe"
16131;15558;25/05/2024;10.850000;9.600000;1.250000;Expédié;"Card via Stripe"
16132;15559;25/05/2024;9.850000;8.770000;1.080000;Expédié;"Card via Stripe"
16133;15560;25/05/2024;44.550000;42.690000;1.860000;Expédié;"Card via Stripe"
16134;15561;25/05/2024;15.750000;14.240000;1.510000;Livré;"Link via Stripe"
16135;15562;25/05/2024;10.850000;9.600000;1.250000;Expédié;"Link via Stripe"
16136;15563;25/05/2024;13.250000;12.160000;1.090000;Expédié;PayPal
16137;15564;25/05/2024;15.750000;14.240000;1.510000;Livré;"Link via Stripe"
16138;15565;25/05/2024;8.350000;7.520000;0.830000;Expédié;"Card via Stripe"
16139;15566;25/05/2024;35.850000;34.600000;1.250000;Expédié;"Card via Stripe"
16140;15567;25/05/2024;10.850000;9.600000;1.250000;Expédié;"Link via Stripe"
16141;15568;25/05/2024;8.350000;7.520000;0.830000;Expédié;"Card via Stripe"
16142;15569;25/05/2024;8.350000;7.520000;0.830000;Expédié;"Link via Stripe"
16143;15570;25/05/2024;40.550000;38.520000;2.030000;Expédié;"Link via Stripe"
16144;15571;25/05/2024;10.850000;9.600000;1.250000;Expédié;"Link via Stripe"
16145;15572;25/05/2024;8.350000;7.520000;0.830000;Expédié;"Link via Stripe"
16146;15573;25/05/2024;8.350000;7.520000;0.830000;Expédié;"Bancontact via Stripe"
16147;15574;25/05/2024;0.000000;0.000000;0.000000;Expédié;"Commande gratuite"
16148;15575;25/05/2024;0.000000;0.000000;0.000000;Expédié;"Commande gratuite"
16149;15576;26/05/2024;55.900000;55.470000;0.430000;Expédié;PayPal
16150;15577;26/05/2024;58.500000;55.330000;3.170000;Expédié;"Card via Stripe"
16151;15578;26/05/2024;15.850000;14.340000;1.510000;Expédié;"Card via Stripe"
16152;15579;26/05/2024;8.350000;7.520000;0.830000;Expédié;"Link via Stripe"
16153;15580;26/05/2024;35.850000;33.610000;2.240000;Expédié;"Link via Stripe"
16154;15581;26/05/2024;15.750000;14.240000;1.510000;Expédié;"Link via Stripe"
16155;15582;26/05/2024;25.750000;23.720000;2.030000;Expédié;"Link via Stripe"
16156;15583;26/05/2024;20.650000;18.880000;1.770000;Expédié;"Card via Stripe"
16158;15584;26/05/2024;74.800000;73.380000;1.420000;Expédié;"Link via Stripe"
16159;15585;26/05/2024;35.850000;34.600000;1.250000;Expédié;"Card via Stripe"
16160;15586;26/05/2024;8.350000;7.520000;0.830000;Expédié;"Link via Stripe"
16161;15587;26/05/2024;11.850000;10.430000;1.420000;Expédié;"Card via Stripe"
16162;15588;26/05/2024;80.700000;76.350000;4.350000;Expédié;"Link via Stripe"
16163;15589;26/05/2024;20.900000;17.420000;3.480000;Expédié;PayPal
16164;15590;26/05/2024;24.650000;22.680000;1.970000;Expédié;"Link via Stripe"
16165;15591;26/05/2024;13.350000;12.520000;0.830000;Expédié;"Link via Stripe"
16166;15592;26/05/2024;84.600000;81.370000;3.230000;Expédié;"Link via Stripe"
16167;15593;26/05/2024;79.700000;78.030000;1.670000;Expédié;"Link via Stripe"
16168;15594;26/05/2024;79.000000;74.730000;4.270000;Expédié;"Card via Stripe"
16169;15595;26/05/2024;51.100000;48.590000;2.510000;Expédié;"Card via Stripe"
16170;15596;26/05/2024;35.850000;34.600000;1.250000;Expédié;"Link via Stripe"
16171;15597;26/05/2024;42.850000;40.970000;1.880000;Expédié;"Card via Stripe"
16172;15598;26/05/2024;10.850000;9.600000;1.250000;Expédié;"Link via Stripe"
16173;15599;26/05/2024;65.200000;62.950000;2.250000;Expédié;"Link via Stripe"
16174;15600;26/05/2024;40.450000;38.160000;2.290000;Expédié;"Card via Stripe"
16175;15601;26/05/2024;8.350000;7.520000;0.830000;Expédié;"Card via Stripe"
16176;15602;26/05/2024;35.850000;34.600000;1.250000;Expédié;PayPal
16177;15603;26/05/2024;8.350000;7.520000;0.830000;Expédié;"Card via Stripe"
16178;15604;26/05/2024;30.750000;29.240000;1.510000;Expédié;"Card via Stripe"
16179;15605;26/05/2024;49.850000;47.870000;1.980000;Expédié;"Card via Stripe"
16180;15606;26/05/2024;40.850000;39.600000;1.250000;Expédié;"Card via Stripe"
16181;15607;26/05/2024;8.350000;7.520000;0.830000;Expédié;PayPal
16182;15608;26/05/2024;24.750000;23.410000;1.340000;Expédié;"Link via Stripe"
16183;15609;26/05/2024;14.750000;13.410000;1.340000;Expédié;"Link via Stripe"
16185;15610;26/05/2024;8.350000;7.520000;0.830000;Expédié;PayPal
16186;15611;26/05/2024;27.350000;25.530000;1.820000;Expédié;"Link via Stripe"
16188;15612;27/05/2024;23.500000;23.500000;0.000000;Expédié;"Card via Stripe"
16189;15613;27/05/2024;26.450000;22.620000;3.830000;Expédié;"Card via Stripe"
16190;15614;27/05/2024;51.950000;48.120000;3.830000;Expédié;"Link via Stripe"
16191;15615;27/05/2024;54.900000;51.870000;3.030000;Expédié;"Link via Stripe"
16192;15616;27/05/2024;8.350000;7.520000;0.830000;Expédié;"Link via Stripe"
16195;15617;27/05/2024;45.350000;42.280000;3.070000;Expédié;"Card via Stripe"
16199;15618;27/05/2024;0.000000;0.000000;0.000000;Expédié;Chèque
16201;15619;27/05/2024;53.750000;51.570000;2.180000;Expédié;"Card via Stripe"
16202;15620;27/05/2024;76.100000;73.300000;2.800000;Expédié;PayPal
16203;15621;27/05/2024;15.750000;14.240000;1.510000;Expédié;"Link via Stripe"
16204;15622;27/05/2024;24.950000;22.970000;1.980000;Expédié;"Link via Stripe"
16205;15623;27/05/2024;0.000000;0.000000;0.000000;Expédié;"Commande gratuite"
16206;15624;27/05/2024;10.850000;9.600000;1.250000;Expédié;"Link via Stripe"
16207;15625;27/05/2024;5.950000;4.960000;0.990000;Expédié;"Card via Stripe"
16210;15626;27/05/2024;15.640000;15.640000;0.000000;Expédié;"Link via Stripe"
16218;15627;27/05/2024;10.350000;9.420000;0.930000;Expédié;"Card via Stripe"
16219;15628;27/05/2024;18.350000;17.520000;0.830000;Expédié;"Card via Stripe"
16220;15629;27/05/2024;28.550000;26.250000;2.300000;Expédié;"Link via Stripe"
16221;15630;27/05/2024;24.550000;22.690000;1.860000;Expédié;PayPal
16222;15631;27/05/2024;25.550000;23.520000;2.030000;Expédié;"Card via Stripe"
16223;15632;27/05/2024;8.350000;7.520000;0.830000;Expédié;"Link via Stripe"
16224;15633;27/05/2024;48.750000;45.640000;3.110000;Expédié;"Card via Stripe"
16225;15634;27/05/2024;10.850000;9.600000;1.250000;Expédié;PayPal
16226;15635;27/05/2024;10.850000;9.600000;1.250000;Expédié;"Link via Stripe"
16227;15636;27/05/2024;34.350000;31.970000;2.380000;Expédié;"Link via Stripe"
16229;15637;27/05/2024;15.850000;14.600000;1.250000;Expédié;"Link via Stripe"
16230;15638;27/05/2024;42.150000;40.860000;1.290000;Expédié;"Link via Stripe"
16231;15639;28/05/2024;48.650000;45.430000;3.220000;Expédié;"Card via Stripe"
16232;15640;28/05/2024;15.640000;15.640000;0.000000;Expédié;PayPal
16235;15641;28/05/2024;61.350000;60.020000;1.330000;Expédié;"Link via Stripe"
16101;15642;28/05/2024;28.950000;26.880000;2.070000;Expédié;Virement
16236;15643;28/05/2024;0.000000;0.000000;0.000000;Expédié;Chèque
16238;15644;28/05/2024;10.850000;9.600000;1.250000;Livré;"Card via Stripe"
16244;15645;28/05/2024;31.250000;27.170000;4.080000;Livré;"Link via Stripe"
16245;15646;28/05/2024;14.750000;13.410000;1.340000;Livré;"Link via Stripe"
16246;15647;28/05/2024;39.750000;38.410000;1.340000;Livré;"Link via Stripe"
16253;15648;28/05/2024;15.900000;13.810000;2.090000;Livré;"Link via Stripe"
16255;15649;28/05/2024;25.550000;23.520000;2.030000;Livré;"Card via Stripe"
16256;15650;28/05/2024;19.650000;18.050000;1.600000;Livré;"Link via Stripe"
16261;15651;28/05/2024;55.450000;53.160000;2.290000;Livré;"Link via Stripe"
16262;15652;28/05/2024;10.850000;9.600000;1.250000;Livré;"Card via Stripe"
16266;15653;28/05/2024;49.450000;47.330000;2.120000;Livré;"Link via Stripe"
16268;15654;28/05/2024;8.350000;7.520000;0.830000;Livré;"Card via Stripe"
16271;15655;28/05/2024;20.650000;18.880000;1.770000;Livré;"Card via Stripe"
16273;15656;28/05/2024;989.100000;937.276667;51.823333;Livré;Chèque
16272;15657;28/05/2024;28.900000;27.390000;1.510000;Livré;Chèque
16270;15658;28/05/2024;18.900000;17.910000;0.990000;Livré;Chèque
16269;15659;28/05/2024;18.900000;17.910000;0.990000;Livré;Chèque
16267;15660;28/05/2024;24.000000;22.750000;1.250000;Livré;Chèque
16265;15661;28/05/2024;18.900000;17.910000;0.990000;Livré;Chèque
16264;15662;28/05/2024;18.900000;17.910000;0.990000;Livré;Chèque
16274;15663;28/05/2024;0.000000;0.000000;0.000000;Livré;Chèque
16089;15664;28/05/2024;255.930000;255.930000;0.000000;Livré;Virement
16275;15665;28/05/2024;28.350000;27.520000;0.830000;Livré;"Card via Stripe"
16276;15666;28/05/2024;144.900000;139.800000;5.100000;Livré;"Link via Stripe"
16277;15667;28/05/2024;13.350000;12.260000;1.090000;Livré;"Card via Stripe"
16278;15668;28/05/2024;51.900000;46.860000;5.040000;Livré;"Link via Stripe"
16279;15669;28/05/2024;54.600000;51.630000;2.970000;Livré;PayPal
16280;15670;29/05/2024;53.120000;53.120000;0.000000;Livré;"Link via Stripe"
16281;15671;29/05/2024;58.900000;54.810000;4.090000;Livré;"Card via Stripe"
16282;15672;29/05/2024;133.300000;126.110000;7.190000;Livré;"Link via Stripe"
16283;15673;29/05/2024;240.200000;237.950000;2.250000;Livré;"Link via Stripe"
16284;15674;29/05/2024;35.850000;34.600000;1.250000;Livré;"Card via Stripe"
16287;15675;29/05/2024;10.850000;9.600000;1.250000;Livré;"Link via Stripe"
16296;15676;29/05/2024;15.750000;14.240000;1.510000;Livré;"Link via Stripe"
16298;15677;29/05/2024;50.900000;45.250000;5.650000;Livré;"Bancontact via Stripe"
16300;15678;29/05/2024;20.650000;18.880000;1.770000;Livré;"Link via Stripe"
16301;15679;29/05/2024;25.550000;23.520000;2.030000;Livré;"Card via Stripe"
16302;15680;30/05/2024;15.850000;14.340000;1.510000;Livré;"Link via Stripe"
16303;15681;30/05/2024;0.000000;0.000000;0.000000;Livré;"Commande gratuite"
16304;15682;30/05/2024;51.000000;50.830000;0.170000;Expédié;"Link via Stripe"
16310;15683;30/05/2024;0.000000;0.000000;0.000000;Livré;"Commande gratuite"
16312;15684;30/05/2024;77.600000;73.430000;4.170000;Livré;"Link via Stripe"
16313;15685;30/05/2024;31.550000;27.400000;4.150000;Livré;"Link via Stripe"
16315;15686;30/05/2024;15.900000;13.810000;2.090000;Livré;"Card via Stripe"
16316;15687;30/05/2024;48.500000;48.500000;0.000000;Livré;"Card via Stripe"
16317;15688;30/05/2024;10.850000;9.600000;1.250000;Livré;"Link via Stripe"
16318;15689;30/05/2024;15.950000;14.440000;1.510000;Expédié;"Link via Stripe"
16320;15690;30/05/2024;51.000000;48.230000;2.770000;Livré;"Link via Stripe"
16311;15691;30/05/2024;75.550000;73.520000;2.030000;Livré;Chèque
16309;15692;30/05/2024;15.750000;14.240000;1.510000;Livré;Chèque
16308;15693;30/05/2024;25.350000;23.340000;2.010000;Livré;Chèque
16307;15694;30/05/2024;10.950000;9.700000;1.250000;Expédié;Chèque
16306;15695;30/05/2024;60.000000;58.340000;1.660000;Expédié;Chèque
16305;15696;30/05/2024;80.000000;80.000000;0.000000;Expédié;Chèque
16295;15697;30/05/2024;30.000000;28.020000;1.980000;Expédié;Chèque
16294;15698;30/05/2024;43.950000;40.405000;3.545000;Livré;Chèque
16293;15699;30/05/2024;70.000000;67.240000;2.760000;Livré;Chèque
16292;15700;30/05/2024;15.750000;14.240000;1.510000;Livré;Chèque
16291;15701;30/05/2024;107.750000;99.640000;8.110000;Livré;Chèque
16290;15702;30/05/2024;12.000000;11.146667;0.853333;Expédié;Chèque
16289;15703;30/05/2024;50.750000;48.460000;2.290000;Livré;Chèque
16288;15704;30/05/2024;32.650000;30.620000;2.030000;Livré;Chèque
16286;15705;30/05/2024;15.000000;13.630000;1.370000;Livré;Chèque
16285;15706;30/05/2024;21.000000;19.220000;1.780000;Expédié;Chèque
16263;15707;30/05/2024;29.950000;27.710000;2.240000;Expédié;Chèque
16260;15708;30/05/2024;150.000000;150.000000;0.000000;Livré;Chèque
16259;15709;30/05/2024;35.400000;32.840000;2.560000;Livré;Chèque
16258;15710;30/05/2024;20.950000;19.700000;1.250000;Livré;Chèque
16257;15711;30/05/2024;42.850000;36.280000;6.570000;Livré;Chèque
16254;15712;30/05/2024;35.750000;33.415000;2.335000;Expédié;Chèque
16252;15713;30/05/2024;24.850000;22.870000;1.980000;Livré;Chèque
16251;15714;30/05/2024;45.000000;41.630000;3.370000;Livré;Chèque
16250;15715;30/05/2024;35.000000;32.456667;2.543333;Livré;Chèque
16249;15716;30/05/2024;39.850000;37.350000;2.500000;Livré;Chèque
16248;15717;30/05/2024;94.750000;91.730000;3.020000;Livré;Chèque
16247;15718;30/05/2024;14.700000;13.920000;0.780000;Livré;Chèque
16243;15719;30/05/2024;107.350000;102.630000;4.720000;Livré;Chèque
16242;15720;30/05/2024;64.550000;61.020000;3.530000;Livré;Chèque
16241;15721;30/05/2024;55.550000;53.520000;2.030000;Livré;Chèque
16240;15722;30/05/2024;54.750000;50.640000;4.110000;Livré;Chèque
16239;15723;30/05/2024;22.750000;20.880000;1.870000;Expédié;Chèque
16237;15724;30/05/2024;24.650000;22.680000;1.970000;Livré;Chèque
16233;15725;30/05/2024;20.650000;18.880000;1.770000;Livré;Chèque
16228;15726;30/05/2024;28.750000;26.675000;2.075000;Livré;Chèque
16217;15727;30/05/2024;20.950000;19.401667;1.548333;Livré;Chèque
16216;15728;30/05/2024;39.750000;36.990000;2.760000;Livré;Chèque
16215;15729;30/05/2024;20.950000;19.180000;1.770000;Expédié;Chèque
16214;15730;30/05/2024;10.850000;9.600000;1.250000;Livré;Chèque
16213;15731;30/05/2024;30.550000;28.260000;2.290000;Livré;Chèque
16212;15732;30/05/2024;115.150000;111.060000;4.090000;Livré;Chèque
16211;15733;30/05/2024;40.550000;38.520000;2.030000;Livré;Chèque
16209;15734;30/05/2024;38.700000;35.543333;3.156667;Livré;Chèque
16200;15735;30/05/2024;55.000000;52.000000;3.000000;Livré;Chèque
16198;15736;30/05/2024;22.750000;20.880000;1.870000;Livré;Chèque
16197;15737;30/05/2024;105.550000;101.960000;3.590000;Livré;Chèque
16196;15738;30/05/2024;50.250000;47.980000;2.270000;Livré;Chèque
16194;15739;30/05/2024;61.550000;58.430000;3.120000;Livré;Chèque
16193;15740;30/05/2024;10.950000;9.700000;1.250000;Livré;Chèque
16012;15741;30/05/2024;51.000000;48.063333;2.936667;Livré;Chèque
16324;15742;30/05/2024;20.650000;18.880000;1.770000;Livré;PayPal
16325;15743;30/05/2024;30.450000;28.160000;2.290000;Livré;"Card via Stripe"
16326;15744;30/05/2024;35.850000;34.600000;1.250000;Livré;"Card via Stripe"
16327;15745;30/05/2024;20.650000;18.880000;1.770000;Livré;"Card via Stripe"
16328;15746;30/05/2024;10.850000;9.600000;1.250000;Livré;"Link via Stripe"
16331;15747;30/05/2024;15.900000;13.810000;2.090000;Livré;"Link via Stripe"
16333;15748;30/05/2024;50.750000;48.720000;2.030000;Livré;"Card via Stripe"
16334;15749;30/05/2024;65.000000;61.660000;3.340000;Livré;"Link via Stripe"
16335;15750;30/05/2024;10.850000;9.600000;1.250000;Livré;"Link via Stripe"
16336;15751;30/05/2024;10.850000;9.600000;1.250000;Livré;PayPal
16337;15752;30/05/2024;10.850000;9.600000;1.250000;Livré;"Link via Stripe"
16338;15753;30/05/2024;30.450000;28.160000;2.290000;Livré;"Link via Stripe"
16339;15754;30/05/2024;20.850000;19.600000;1.250000;Expédié;"Link via Stripe"
16340;15755;30/05/2024;35.850000;34.600000;1.250000;Livré;"Card via Stripe"
16341;15756;30/05/2024;10.850000;9.600000;1.250000;Livré;"Link via Stripe"
16342;15757;30/05/2024;40.750000;39.240000;1.510000;Livré;"Card via Stripe"
16343;15758;30/05/2024;15.640000;15.640000;0.000000;Livré;"Link via Stripe"
16344;15759;30/05/2024;20.650000;18.880000;1.770000;Livré;"Card via Stripe"
16345;15760;30/05/2024;0.000000;0.000000;0.000000;Expédié;"Commande gratuite"
16346;15761;30/05/2024;25.550000;23.520000;2.030000;Livré;"Link via Stripe"
16347;15762;30/05/2024;110.800000;110.110000;0.690000;Livré;PayPal
16348;15763;30/05/2024;53.650000;50.690000;2.960000;Livré;"Link via Stripe"
16349;15764;30/05/2024;10.850000;9.600000;1.250000;Livré;PayPal
16350;15765;30/05/2024;30.850000;29.600000;1.250000;Livré;"Card via Stripe"
16351;15766;31/05/2024;15.900000;13.810000;2.090000;Livré;PayPal
16352;15767;31/05/2024;53.700000;50.770000;2.930000;Livré;"Link via Stripe"
16353;15768;31/05/2024;15.750000;14.240000;1.510000;Livré;"Card via Stripe"
16354;15769;31/05/2024;45.450000;43.160000;2.290000;Livré;"Card via Stripe"
16355;15770;31/05/2024;5.950000;4.960000;0.990000;Expédié;"Link via Stripe"
16356;15771;31/05/2024;10.850000;9.600000;1.250000;Livré;"Link via Stripe"
16358;15772;31/05/2024;35.850000;34.600000;1.250000;Livré;"Link via Stripe"
16359;15773;31/05/2024;10.850000;9.600000;1.250000;Livré;"Link via Stripe"
16360;15774;31/05/2024;62.400000;54.920000;7.480000;Livré;"Link via Stripe"
16361;15775;31/05/2024;10.850000;9.600000;1.250000;Livré;"Card via Stripe"
16362;15776;31/05/2024;64.900000;62.970000;1.930000;Livré;"Card via Stripe"
16363;15777;31/05/2024;35.850000;34.600000;1.250000;Livré;PayPal
16364;15778;31/05/2024;10.850000;9.600000;1.250000;Livré;"Link via Stripe"
16365;15779;31/05/2024;25.640000;25.640000;0.000000;Livré;"Link via Stripe"
16366;15780;31/05/2024;10.850000;9.600000;1.250000;Livré;"Card via Stripe"
16367;15781;31/05/2024;10.850000;9.600000;1.250000;Livré;"Card via Stripe"
16369;15782;31/05/2024;10.850000;9.600000;1.250000;Livré;"Card via Stripe"
16371;15783;31/05/2024;5.950000;4.960000;0.990000;Livré;"Card via Stripe"
16373;15784;01/06/2024;40.850000;39.600000;1.250000;Livré;PayPal
16374;15785;01/06/2024;10.850000;9.600000;1.250000;Livré;"Card via Stripe"
16375;15786;01/06/2024;51.000000;50.830000;0.170000;Livré;"Link via Stripe"
16376;15787;01/06/2024;16.000000;13.910000;2.090000;Livré;"Card via Stripe"
16377;15788;01/06/2024;34.950000;32.450000;2.500000;Livré;"Link via Stripe"
16378;15789;01/06/2024;5.950000;4.960000;0.990000;Livré;"Card via Stripe"
16379;15790;01/06/2024;24.950000;22.970000;1.980000;Expédié;"Link via Stripe"
16381;15791;02/06/2024;0.000000;0.000000;0.000000;Expédié;"Commande gratuite"
16383;15792;02/06/2024;54.900000;53.220000;1.680000;Livré;"Link via Stripe"
16384;15793;02/06/2024;29.750000;27.510000;2.240000;Livré;PayPal
16385;15794;02/06/2024;0.000000;0.000000;0.000000;Livré;"Commande gratuite"
16386;15795;02/06/2024;10.850000;9.600000;1.250000;Livré;"Card via Stripe"
16387;15796;02/06/2024;86.700000;82.850000;3.850000;Livré;PayPal
16388;15797;02/06/2024;35.850000;34.600000;1.250000;Livré;"Card via Stripe"
16389;15798;02/06/2024;15.950000;14.960000;0.990000;Livré;"Card via Stripe"
16390;15799;02/06/2024;0.000000;0.000000;0.000000;Expédié;"Commande gratuite"
16319;15800;03/06/2024;180.100000;170.830000;9.270000;Livré;Virement
16392;15801;03/06/2024;30.450000;28.160000;2.290000;Livré;"Card via Stripe"
16394;15802;03/06/2024;10.850000;9.600000;1.250000;Livré;"Link via Stripe"
16395;15803;03/06/2024;0.000000;0.000000;0.000000;Livré;"Commande gratuite"
16396;15804;03/06/2024;30.950000;29.960000;0.990000;Livré;"Link via Stripe"
16400;15805;03/06/2024;5.950000;4.960000;0.990000;Livré;"Card via Stripe"
16408;15806;03/06/2024;5.950000;4.960000;0.990000;Livré;"Card via Stripe"
16410;15807;03/06/2024;171.000000;170.830000;0.170000;Livré;"Card via Stripe"
16411;15808;04/06/2024;0.000000;0.000000;0.000000;Livré;"Commande gratuite"
16412;15809;04/06/2024;36.000000;34.170000;1.830000;Livré;PayPal
16416;15810;04/06/2024;5.950000;4.960000;0.990000;Livré;"Card via Stripe"
16417;15811;04/06/2024;5.950000;4.960000;0.990000;Livré;"Link via Stripe"
16418;15812;04/06/2024;5.950000;4.960000;0.990000;Livré;"Link via Stripe"
16419;15813;04/06/2024;5.950000;4.960000;0.990000;Livré;"Link via Stripe"
