id_product;product_name;Description;Détails;reference;ean13;isbn;price_ht;price_ttc;wholesale_price;weight;tax_rate;Editeur;combination_attributes;categories;image_urls;stock_quantity_total;active;date_add;date_upd
218;"Neuvaine Marie qui défait les noeuds _ version enfant";;;218-UNITE;;;0.000000;0.00;0.000000;0.000000;5.500;;;Accueil;;0;0;"2024-01-22 15:39:20";"2025-07-07 14:58:05"
219;"La Vierge de l'apocalypse. Aux portes de Rome, les apparitions de Tre Fontane";"<p>Le 12 avril 1947, dans la banlieue de Rome, la Vierge Marie se manifeste à trois enfants, puis à leur père, le sectaire et violent <em><strong>Bruno Cornacchiola</strong> qui projetait d'assassiner le <strong>pape Pie XII</strong></em>, tellement il haïssait l'Eglise. ""Je suis celle qui suis dans la Trinité divine, je suis la Vierge de la Révélation. Tu me persécutes, maintenant ça suffit ! Rentre dans le saint bercail"". Même si elles évoquent de grandes épreuves dans l'Eglise et dans le monde, les paroles de la Vierge sont remplies d'espérance : ""Aimez-vous.</p>
<p>C'est l'amour qui triomphe de tout. Unissez-vous dans l'amour de Dieu, ayez une seule règle : l'Evangile vivant"". Pie XII reçut comme un signe qu'il attendait le message de Tre Fontane et proclama le dogme de l'Assomption le 1er novembre 1950. Il autorisa progressivement la construction du sanctuaire, après enquête sur la base des interrogatoires et des expertises psychologiques des voyants, sans reconnaissance formelle de la véracité de l'apparition.</p>
<p><em><strong>Jean-Paul II</strong>, convaincu du lien entre Tre Fontane et Fatima, autorisa le culte à la grotte des apparitions en 1987. Depuis soixante-quinze ans, les pèlerins italiens ne cessent d'affluer à Tre Fontane. Dans ce livre écrit à partir d'archives inédites consultées au Dicastère pour la Doctrine de la foi, au Vatican, le journaliste <strong>François Vayne</strong></em> met en lumière le message de Tre Fontane, lié au mystère de l'assomption de Marie.</p>
<p></p>
<p><em>Editions Artège</em></p>";"<p>Format : Broché</p>
<p>Nb de pages : 158 pages</p>
<p>Dimensions : 13cm X 21cm</p>";219-UNITE;9791033615088;979-10-336-1508-8;13.270142;14.00;5.970000;0.200000;5.500;"Editions Artège";;"Accueil, Livres, Marie";https://editions.mariedenazareth.com/img/p/6/7/4/674.jpg;6;1;"2024-01-22 15:41:07";"2025-07-07 14:58:05"
220;"Joseph de Nazareth";"<p>Pour grandir dans la fidélité à ses origines, l'Église doit sans cesse revenir à ses racines, qui s'enfoncent profondément dans la terre de Nazareth, où le Verbe de Dieu fait chair a voulu demeurer durant trente années, dont un grand nombre sous l'autorité de saint Joseph.</p>
<p>Si le culte de saint Joseph ne connut qu'une éclosion progressive, la dévotion du peuple de Dieu a son égard est attestée dès les premiers siècles. Cette piété populaire spontanée envers saint Joseph confirme une fois de plus que le sensus fidei fidelium - le sens de la foi des fidèles - ne peut se tromper, car il est mû par l'Esprit Saint. Pourtant nous ne sommes sans doute qu'au tout début de la révélation de la figure de saint Joseph.</p>
<p>Cet ouvrage entend rassembler et enraciner dans les Écritures des méditations qui, tout au long de l'histoire de la spiritualité, ont nourri la dévotion à l'égard de l'époux de la Vierge et père de Jésus. Ces méditations nous aideront à redécouvrir la fraîcheur de ce personnage et nous introduiront dans l'intimité de celle qui lui fut donnée pour épouse, et du Fruit divin de leur chaste amour.</p>
<p></p>
<p><em><strong>Le père Joseph-Marie Verlinde</strong></em> est le fondateur et prieur émérite de la Famille de Saint-Joseph. Titulaire d'un doctorat en philosophie et d'un DEA en théologie, il a enseigné l'épistémologie et la philosophie de la nature à la faculté de philosophie de Lyon, ainsi que la théologie fondamentale au séminaire interdiocésain d'Ars et au studium intermonastique de France.</p>
<p><em></em></p>
<p><em>Artège Editions</em></p>";"<p>320 pages</p>
<p>13,5 cm × 21,5 cm × 1,8 cm</p>";220-UNITE;9791033614937;979-10-336-1493-7;20.758294;21.90;9.340000;0.320000;5.500;"Editions Artège";;"Accueil, Livres, Vie spirituelle";https://editions.mariedenazareth.com/img/p/6/7/3/673.jpg;84;1;"2024-01-22 15:41:40";"2025-07-07 14:58:05"
221;"Pourquoi la vierge Marie agit dans le monde aujourd'hui";"<p>Nous voudrions bien savoir, souvent, ce que Dieu fait avec le monde, en particulier avec notre monde chahuté. Que fait Dieu ? Si on a la foi, que répond-t-on ? Les yeux du cœur peuvent s’ouvrir. On se souvient de toutes ses interventions au cours du temps, parfois directes, plus souvent par le canal de personnages qui ont porté Dieu en eux et au milieu d'eux la plus éminente, la vierge Marie.</p>
<p>Voilà bien quelqu’un qui n’est pas une absente de l’histoire ! Quand on fréquente le peuple chrétien, on est frappé de voir à quel point le visage de Marie y est présent. Mais quel est le sens de sa présence dans l'histoire, de ses apparitions, de ses miracles ? L'auteur montre comment la figure de Marie est apparue de manière de plus en plus précise dans l’Église, et comment l’action qu’on lui demande, ou qu’on lui suppose, s’est précisée également. Au fond, quel est le visage de la Vierge Marie aujourd’hui ? Que nous dit-elle ? Que nous demande-t-elle ?</p>
<p><em><strong>Bernard Peyrous</strong></em> est prêtre, spécialiste en histoire de la spiritualité et en théologie spirituelle.</p>
<p></p>
<p><em>Bernard Peyrous (Auteur) / </em><em>Etienne Richer (Préface)</em></p>";"<p>180 pages</p>
<p>13,5 cm × 21,5 cm × 1,6 cm</p>
<p></p>";221-UNITE;9791033614975;979-10-336-1497-5;16.966825;17.90;0.000000;0.270000;5.500;"Editions Artège";;"Accueil, Livres, Marie";https://editions.mariedenazareth.com/img/p/6/8/5/685.jpg;37;1;"2024-01-22 15:42:09";"2025-07-07 14:58:05"
222;"Calendrier de neuvaine au Bienheureux Carlo Acutis";"<p>Béatifié par le <em><strong>Pape François</strong></em> en 2021 <strong><em>Carlo Acutis</em></strong>, jeune italien mort à 15 ans d’une leucémie foudroyante, a fait de Jésus le centre de sa vie brève mais lumineuse. Toujours tourné vers Dieu, il est donné en exemple pour la jeunesse. Très adapté à la prière familiale ou en patronage, ce calendrier neuvaine au Bienheureux <em><strong>Carlo Acutis</strong></em> touchera particulièrement les adolescents. Comme Carlo, accrochez-vous au Seigneur, et priez avec ferveur, car il fait des merveilles !</p>
<p>À poser sur un meuble ou dans un coin prière, ce calendrier de neuvaine est conçu pour vous aider à prier fidèlement pendant 9 jours.</p>";"<p>Format fermé A4</p>";222-UNITE;3700000275077;;6.583333;7.90;0.000000;0.060000;20.000;"Images Chrétiennes";;"Accueil, Carterie & objets, Neuvaines";https://editions.mariedenazareth.com/img/p/6/6/5/665.jpg;0;0;"2024-01-23 13:39:41";"2025-07-07 14:58:05"
223;"Dieu la Science, les preuves _ Version poche";"<h3><span style=""color:#f5a623;""><strong>Version Pocket</strong></span></h3>
<p>Trois ans de travail avec une vingtaine de scientifiques et de spécialistes de haut niveau : voici révélées les preuves modernes de l’existence de Dieu.</p>
<p>Pendant près de quatre siècles, de Copernic à Freud en passant par Galilée et Darwin, les découvertes scientifiques se sont accumulées de façon spectaculaire, donnant l’impression qu’il était possible d’expliquer l’Univers sans avoir besoin de recourir à un dieu créateur. Et c’est ainsi qu’au début du XXe siècle, le matérialisme triomphait intellectuellement.</p>
<p>De façon aussi imprévue qu’étonnante, le balancier de la science est reparti dans l’autre sens, avec une force incroyable. Les découvertes de la relativité, de la mécanique quantique, de l’expansion de l’Univers, de sa mort thermique, du Big Bang, du réglage fin de l’Univers ou de la complexité du vivant, se sont succédées.</p>
<p>Ces connaissances nouvelles sont venues dynamiter les certitudes ancrées dans l’esprit collectif du XXe siècle, au point que l’on peut dire aujourd’hui que le matérialisme, qui n’a jamais été qu’une croyance comme une autre, est en passe de devenir une croyance irrationnelle.</p>
<p>Dans une langue accessible à tous, les auteurs de ce livre retracent de façon passionnante l’histoire de ces avancées et offrent un panorama rigoureux des nouvelles preuves de l’existence de Dieu. À l’orée du XXe siècle, croire en un dieu créateur semblait s’opposer à la science. Aujourd’hui, ne serait-ce pas le contraire ?</p>
<p><strong>Auteurs: </strong>Olivier Bonnassies, Michel-Yves Bolloré</p>
<p style=""text-align:center;""><em><span style=""color:#d0121a;""> </span></em></p>";"<p>Format pocket 18 cm x 12 cm</p>
<p>605 pages</p>";223-UNITE;9782266339322;978-2266339-32-2;11.279621;11.90;5.640000;0.530000;5.500;Trédaniel;;"Accueil, Apologétique, Livres";https://editions.mariedenazareth.com/img/p/6/7/0/670.jpg;165;1;"2024-02-06 08:35:31";"2025-07-07 14:58:05"
224;"Setbon - racines juives de l’incarnation";;;224-UNITE;9782487056152;978-2-487056-15-2;0.000000;0.00;0.000000;0.000000;5.500;;;Accueil;;0;0;"2024-02-20 08:49:31";"2025-07-07 14:58:05"
225;"Neuvaine à Sainte Rita";"<p>Cette neuvaine sollicite l'intercession de la sainte des causes désespérées, visant à apporter espoir et soutien dans les situations les plus difficiles. Elle s'inscrit dans une riche tradition, et depuis la canonisation en 1900 de cette religieuse italienne du XV ème siècle, de nombreux témoignages attestent de miracles et de grâces reçus. Accessible à tous, elle constitue un moyen puissant de renouvellement spirituel, rappelant l'importance de la foi, de l'espérance et de l'amour dans les moments de crise.</p>";"<p>16 x 10.5 cm</p>
<p>48 pages</p>";225-UNITE;9782487056107;978-2-487056-10-7;4.739336;5.00;0.000000;0.052000;5.500;;;"Accueil, Livres, Neuvaines";"https://editions.mariedenazareth.com/img/p/7/6/5/765.jpg, https://editions.mariedenazareth.com/img/p/7/6/6/766.jpg, https://editions.mariedenazareth.com/img/p/7/6/7/767.jpg, https://editions.mariedenazareth.com/img/p/7/6/8/768.jpg, https://editions.mariedenazareth.com/img/p/7/6/9/769.jpg, https://editions.mariedenazareth.com/img/p/7/7/0/770.jpg";455;1;"2024-03-04 13:44:58";"2025-07-07 14:58:05"
226;"Neuvaine à Marie avec soeur Emmanuel de Medjugorje";"<p>Depuis 1981, la Vierge Marie est apparue régulièrement dans le village de Medjugorje, en Bosnie-Herzégovine, apportant des messages de paix, de conversion, d’appel à la prière. Cette neuvaine encourage les fidèles à se tourner vers Marie avec confiance et espérance, cherchant son intercession pour la paix dans le monde et la conversion des cœurs.</p>";"<p>16 x 10.5 cm</p>
<p>48 pages</p>";226-UNITE;9782487056114;978-2-487056-11-4;4.739336;5.00;0.000000;0.052000;5.500;;;"Accueil, Livres, Neuvaines";"https://editions.mariedenazareth.com/img/p/7/4/3/743.jpg, https://editions.mariedenazareth.com/img/p/7/4/4/744.jpg, https://editions.mariedenazareth.com/img/p/7/4/5/745.jpg, https://editions.mariedenazareth.com/img/p/7/4/6/746.jpg, https://editions.mariedenazareth.com/img/p/7/4/7/747.jpg, https://editions.mariedenazareth.com/img/p/7/4/8/748.jpg";471;1;"2024-03-04 13:50:54";"2025-07-07 14:58:05"
227;"Neuvaine à Saint Charbel";"<p>Destinée à honorer <em><strong>Saint Charbel Makhlouf</strong></em>, moine maronite libanais réputé pour sa vie de piété, d'ascèse et pour les miracles attribués à son intercession après sa mort, cette neuvaine encourage les fidèles à rechercher son intercession pour des guérisons et des grâces spéciales. Elle peut être également l’occasion de prier tout particulièrement pour le Liban et la paix au Moyen-Orient.</p>";;227-UNITE;9782487056190;978-2-487056-19-0;4.739336;5.00;0.000000;0.052000;5.500;;;"Accueil, Livres, Neuvaines";"https://editions.mariedenazareth.com/img/p/7/5/9/759.jpg, https://editions.mariedenazareth.com/img/p/7/6/0/760.jpg, https://editions.mariedenazareth.com/img/p/7/6/1/761.jpg, https://editions.mariedenazareth.com/img/p/7/6/2/762.jpg, https://editions.mariedenazareth.com/img/p/7/6/3/763.jpg, https://editions.mariedenazareth.com/img/p/7/6/4/764.jpg";437;1;"2024-03-04 13:55:06";"2025-07-07 14:58:05"
228;"Neuvaine à la Vierge de l'Assomption avec Saint Jean";"<p>La montée au ciel de la Vierge Marie, corps et âme, est célébrée par l'Église le 15 août. Cette neuvaine permet aux fidèles de se préparer à cette grande fête, en méditant sur le rôle de Marie comme mère de l'Église et première parmi les croyants à avoir été pleinement unie à son fils dans la gloire céleste. La neuvaine à Notre-Dame de l'Assomption est ainsi un moment privilégié pour approfondir sa dévotion mariale et prendre pleinement conscience de l'espérance chrétienne.</p>";"<p>16 x 10.5 cm</p>
<p>48 pages</p>";228-UNITE;9782487056725;978-2-487056-72-5;5.592417;5.90;0.000000;0.046000;5.500;;;"Accueil, Livres, Neuvaines, Nos suggestions";"https://editions.mariedenazareth.com/img/p/7/7/9/779.jpg, https://editions.mariedenazareth.com/img/p/7/8/0/780.jpg, https://editions.mariedenazareth.com/img/p/7/8/1/781.jpg, https://editions.mariedenazareth.com/img/p/7/8/2/782.jpg, https://editions.mariedenazareth.com/img/p/8/9/3/893.jpg, https://editions.mariedenazareth.com/img/p/8/9/4/894.jpg";295;1;"2024-03-04 14:00:50";"2025-07-07 14:58:05"
229;"Le plus précieux trésor, découvrir l'Eucharistie";"<p>Avec ce livret missionnaire éclairant, ""Qu'est-ce que l'Eucharistie ?"", plongeons au cœur de l’un des mystères les plus profonds et les plus sacrés de la foi ! Découvrons comment l'Eucharistie, ce sacrement d'amour, est la source et le sommet de la vie chrétienne. </p>
<p>Ce guide explore la signification de la présence réelle du Christ sous les apparences du pain et du vin, invitant les fidèles à approfondir leur compréhension et leur participation à la Messe. Enrichi de témoignages inspirants et de réflexions sur le rôle de l'Eucharistie dans la vie spirituelle au fil des âges, ce livre est un trésor pour tous ceux qui cherchent à vivre plus pleinement en communion avec Dieu, comme pour ceux qui découvrent la foi catholique.</p>
<p><strong><em>L’abbé Tristan Rivière</em></strong> est missionnaire de la sainte eucharistie.</p>
<p></p>";"<p>Format A5</p>
<p>80 pages</p>";229-UNITE;9782487056145;978-2-487056-14-5;8.436019;8.90;0.000000;0.000000;5.500;;;"Accueil, Livres, Mission";https://editions.mariedenazareth.com/img/p/6/8/2/682.jpg;0;0;"2024-03-04 14:05:32";"2025-07-07 14:58:05"
230;"Marie qui défait les noeuds_le tableau !";"<p>Enfin disponible, le tableau magnifiquement réalisé de ""Marie qui défait les nœuds"" à un prix très accessible ! Reprenant l'image de la dévotion populaire à la Vierge Marie connue pour défaire les nœuds de nos vies, cette reproduction sera une source d'inspiration quotidienne, de réconfort et d'approfondissement de votre dévotion mariale. Une pièce exceptionnelle qui embellira votre intérieur et enrichira votre vie spirituelle ! Au verso, la prière à Marie qui défait les nœuds du pape François. </p>
<p><strong>La neuvaine à Marie qui défait les nœuds est offerte avec le tableau.</strong></p>
<p></p>";"<p>Format 50 x 30 cm</p>
<p>PVC imprimé</p>";230-UNITE;9782487056213;978-2-487056-21-3;24.166667;29.00;0.000000;0.770000;20.000;;;"Accueil, Carterie & objets, Marie qui défait les nœuds";"https://editions.mariedenazareth.com/img/p/7/5/7/757.jpg, https://editions.mariedenazareth.com/img/p/7/5/8/758.jpg";55;1;"2024-03-04 14:09:01";"2025-07-07 14:58:05"
231;"Libre Réponse à Michel Onfray _NON le Christ n'est pas un Mythe";"<p>En publiant <em>Théorie de Jésus</em>, Michel Onfray prétend démontrer que le Christ n’a jamais existé. Il continue ainsi de soutenir une thèse absurde aux antipodes du consensus universitaire sur la question. Encore faut-il savoir l’expliquer et avoir des arguments à lui opposer.</p>
<p>Matthieu Lavagna, jeune philosophe et théologien, a relevé le défi d’une réfutation méthodique et systématique des affirmations erronées et mensongères de Michel Onfray dans son dernier livre, comme dans les précédents : <em>Traité d’athéologie</em> en 2005, <em>Décadence</em> en 2017, et <em>Anima</em> en 2023.</p>
<p>Une réponse qui s’avère d’autant plus nécessaire que les thèses d’Onfray ne se résument pas à nier l’existence du Christ, mais bien à réitérer tous les poncifs antichrétiens les plus primaires : misogynie et névrose de saint Paul, antisémitisme des Pères de l’Église, croisades, Inquisition, affaire Galilée, nazisme de Pie XII, etc. Voici donc un manuel didactique de déconstruction de la « pensée » onfrayienne et consorts sur le christianisme, à la fois précis sur le contenu et accessible à tous. Un véritable antidote pour lutter contre les erreurs et calomnies envers la foi chrétienne encore répandues aujourd’hui !</p>
<p><em>Matthieu Lavagna</em> est un auteur-conférencier catholique français, diplômé de philosophie et théologie, travaillant pour l’association <em>Marie de Nazareth</em> depuis 2021 dans le domaine de l’apologétique. Il est également l’auteur de <a href=""https://editions.mariedenazareth.com/apologetique/116-soyez-rationnel-devenez-catholique.html"">Soyez Rationnel, devenez catholique !</a></p>
<p><strong><em>Préface de Jean-Christian Petitfils</em></strong></p>";;231-UNITE;9791033614951;979-1033614-95-1;17.914692;18.90;0.000000;0.270000;5.500;"Editions Artège";;"Accueil, Apologétique, Livres";https://editions.mariedenazareth.com/img/p/6/8/4/684.jpg;30;1;"2024-03-06 11:58:59";"2025-07-07 14:58:05"
232;"Livret missionnaire 16 pages version intégrale : « Il y a 1000 raisons de croire en Jésus, et ça change tout ! »";"<p style=""text-align:justify;"">Oui, il est possible de savoir que Dieu existe et de découvrir qui Il est ! </p>
<p style=""text-align:justify;""></p>
<p style=""text-align:justify;"">Cette version <strong>intégrale</strong> de notre livret missionnaire <strong>gratuit</strong> de 16 pages « 1000 raisons de croire » est votre disposition pour vous aider à transmettre ce message essentiel : « La foi chrétienne est vraie, il y a 1000 raisons d’y croire et rien ne peut lui être comparé.» </p>
<p style=""text-align:justify;""></p>
<p style=""text-align:justify;""><strong>Découvrez</strong> les 1000 raisons de croire permettant d’affirmer que le christianisme est vrai :</p>
<p style=""text-align:left;"">• La <strong>sublimité de la parole du Christ</strong>, sa vie extraordinaire, et les prophéties qui l’ont annoncé<br />• La force et la <strong>fiabilité des Évangiles</strong>, le témoignage des Apôtres, la permanence et la fécondité de l’Église avec une vague de charité unique au monde<br />• L’existence de milliers de saints, de témoignages de conversions et rencontres avec le Christ, les <strong>apparitions</strong> et interventions de la Vierge Marie<br />• Des multitudes de <strong>miracles</strong> surprenants, de guérisons inexplicables, de mystiques et visionnaires incomparables<br />• Et quantité d’<strong>histoires providentielles</strong> étonnantes !</p>
<p style=""text-align:left;""></p>
<p style=""text-align:justify;"">Cette vérité du christianisme est <strong>une très Bonne Nouvelle !</strong> Car les promesses éternelles du Christ sont <strong>magnifiques !</strong></p>
<p style=""text-align:justify;""></p>
<p style=""text-align:justify;"">Vous verrez qu'il n'y a pas de motif raisonnable pour refuser le christianisme… et pourrez avec nous participer activement au projet des « 1000 raisons de croire » !</p>
<p style=""text-align:justify;""></p>
<p style=""text-align:justify;""><strong>Commandez gratuitement ce livret et distribuez-le autour de vous</strong>, dans votre famille, à vos amis, vos voisins, votre curé et dans votre paroisse ! </p>
<p style=""text-align:justify;""></p>
<p style=""text-align:justify;""><strong>Il vous sera aussi proposé de soutenir sa diffusion par une offrande missionnaire.</strong> Merci de votre générosité !</p>
<p style=""text-align:justify;""></p>
<p style=""text-align:center;""><iframe width=""480"" height=""300"" style=""margin:0 auto;"" src=""https://v.calameo.com/?bkcode=005194239210619b1863e&amp;mode=mini&amp;authid=gVjikNrlbKkR"" frameborder=""0"" scrolling=""no""></iframe></p>";"<p>16 pages</p>";232-LOT100;9782491255947;9782491255947;0.000000;0.00;0.000000;3.000000;5.500;"1000 Raisons de croire";"Quantité - Lot de 100";"1000 raisons de croire, Accueil, Apologétique, Gratuits";"https://editions.mariedenazareth.com/img/p/7/2/2/722.jpg, https://editions.mariedenazareth.com/img/p/7/2/3/723.jpg, https://editions.mariedenazareth.com/img/p/7/2/4/724.jpg, https://editions.mariedenazareth.com/img/p/7/2/5/725.jpg, https://editions.mariedenazareth.com/img/p/7/2/6/726.jpg, https://editions.mariedenazareth.com/img/p/7/2/7/727.jpg, https://editions.mariedenazareth.com/img/p/7/7/8/778.jpg";0;1;"2024-03-19 15:50:03";"2025-07-07 14:58:05"
232;"Livret missionnaire 16 pages version intégrale : « Il y a 1000 raisons de croire en Jésus, et ça change tout ! »";"<p style=""text-align:justify;"">Oui, il est possible de savoir que Dieu existe et de découvrir qui Il est ! </p>
<p style=""text-align:justify;""></p>
<p style=""text-align:justify;"">Cette version <strong>intégrale</strong> de notre livret missionnaire <strong>gratuit</strong> de 16 pages « 1000 raisons de croire » est votre disposition pour vous aider à transmettre ce message essentiel : « La foi chrétienne est vraie, il y a 1000 raisons d’y croire et rien ne peut lui être comparé.» </p>
<p style=""text-align:justify;""></p>
<p style=""text-align:justify;""><strong>Découvrez</strong> les 1000 raisons de croire permettant d’affirmer que le christianisme est vrai :</p>
<p style=""text-align:left;"">• La <strong>sublimité de la parole du Christ</strong>, sa vie extraordinaire, et les prophéties qui l’ont annoncé<br />• La force et la <strong>fiabilité des Évangiles</strong>, le témoignage des Apôtres, la permanence et la fécondité de l’Église avec une vague de charité unique au monde<br />• L’existence de milliers de saints, de témoignages de conversions et rencontres avec le Christ, les <strong>apparitions</strong> et interventions de la Vierge Marie<br />• Des multitudes de <strong>miracles</strong> surprenants, de guérisons inexplicables, de mystiques et visionnaires incomparables<br />• Et quantité d’<strong>histoires providentielles</strong> étonnantes !</p>
<p style=""text-align:left;""></p>
<p style=""text-align:justify;"">Cette vérité du christianisme est <strong>une très Bonne Nouvelle !</strong> Car les promesses éternelles du Christ sont <strong>magnifiques !</strong></p>
<p style=""text-align:justify;""></p>
<p style=""text-align:justify;"">Vous verrez qu'il n'y a pas de motif raisonnable pour refuser le christianisme… et pourrez avec nous participer activement au projet des « 1000 raisons de croire » !</p>
<p style=""text-align:justify;""></p>
<p style=""text-align:justify;""><strong>Commandez gratuitement ce livret et distribuez-le autour de vous</strong>, dans votre famille, à vos amis, vos voisins, votre curé et dans votre paroisse ! </p>
<p style=""text-align:justify;""></p>
<p style=""text-align:justify;""><strong>Il vous sera aussi proposé de soutenir sa diffusion par une offrande missionnaire.</strong> Merci de votre générosité !</p>
<p style=""text-align:justify;""></p>
<p style=""text-align:center;""><iframe width=""480"" height=""300"" style=""margin:0 auto;"" src=""https://v.calameo.com/?bkcode=005194239210619b1863e&amp;mode=mini&amp;authid=gVjikNrlbKkR"" frameborder=""0"" scrolling=""no""></iframe></p>";"<p>16 pages</p>";232-LOT50;9782491255947;9782491255947;0.000000;0.00;0.000000;1.800000;5.500;"1000 Raisons de croire";"Quantité - Lot de 50";"1000 raisons de croire, Accueil, Apologétique, Gratuits";"https://editions.mariedenazareth.com/img/p/7/2/2/722.jpg, https://editions.mariedenazareth.com/img/p/7/2/3/723.jpg, https://editions.mariedenazareth.com/img/p/7/2/4/724.jpg, https://editions.mariedenazareth.com/img/p/7/2/5/725.jpg, https://editions.mariedenazareth.com/img/p/7/2/6/726.jpg, https://editions.mariedenazareth.com/img/p/7/2/7/727.jpg, https://editions.mariedenazareth.com/img/p/7/7/8/778.jpg";22;1;"2024-03-19 15:50:03";"2025-07-07 14:58:05"
232;"Livret missionnaire 16 pages version intégrale : « Il y a 1000 raisons de croire en Jésus, et ça change tout ! »";"<p style=""text-align:justify;"">Oui, il est possible de savoir que Dieu existe et de découvrir qui Il est ! </p>
<p style=""text-align:justify;""></p>
<p style=""text-align:justify;"">Cette version <strong>intégrale</strong> de notre livret missionnaire <strong>gratuit</strong> de 16 pages « 1000 raisons de croire » est votre disposition pour vous aider à transmettre ce message essentiel : « La foi chrétienne est vraie, il y a 1000 raisons d’y croire et rien ne peut lui être comparé.» </p>
<p style=""text-align:justify;""></p>
<p style=""text-align:justify;""><strong>Découvrez</strong> les 1000 raisons de croire permettant d’affirmer que le christianisme est vrai :</p>
<p style=""text-align:left;"">• La <strong>sublimité de la parole du Christ</strong>, sa vie extraordinaire, et les prophéties qui l’ont annoncé<br />• La force et la <strong>fiabilité des Évangiles</strong>, le témoignage des Apôtres, la permanence et la fécondité de l’Église avec une vague de charité unique au monde<br />• L’existence de milliers de saints, de témoignages de conversions et rencontres avec le Christ, les <strong>apparitions</strong> et interventions de la Vierge Marie<br />• Des multitudes de <strong>miracles</strong> surprenants, de guérisons inexplicables, de mystiques et visionnaires incomparables<br />• Et quantité d’<strong>histoires providentielles</strong> étonnantes !</p>
<p style=""text-align:left;""></p>
<p style=""text-align:justify;"">Cette vérité du christianisme est <strong>une très Bonne Nouvelle !</strong> Car les promesses éternelles du Christ sont <strong>magnifiques !</strong></p>
<p style=""text-align:justify;""></p>
<p style=""text-align:justify;"">Vous verrez qu'il n'y a pas de motif raisonnable pour refuser le christianisme… et pourrez avec nous participer activement au projet des « 1000 raisons de croire » !</p>
<p style=""text-align:justify;""></p>
<p style=""text-align:justify;""><strong>Commandez gratuitement ce livret et distribuez-le autour de vous</strong>, dans votre famille, à vos amis, vos voisins, votre curé et dans votre paroisse ! </p>
<p style=""text-align:justify;""></p>
<p style=""text-align:justify;""><strong>Il vous sera aussi proposé de soutenir sa diffusion par une offrande missionnaire.</strong> Merci de votre générosité !</p>
<p style=""text-align:justify;""></p>
<p style=""text-align:center;""><iframe width=""480"" height=""300"" style=""margin:0 auto;"" src=""https://v.calameo.com/?bkcode=005194239210619b1863e&amp;mode=mini&amp;authid=gVjikNrlbKkR"" frameborder=""0"" scrolling=""no""></iframe></p>";"<p>16 pages</p>";232-LOT10;9782491255947;9782491255947;0.000000;0.00;0.000000;0.300000;5.500;"1000 Raisons de croire";"Quantité - Lot de 10";"1000 raisons de croire, Accueil, Apologétique, Gratuits";"https://editions.mariedenazareth.com/img/p/7/2/2/722.jpg, https://editions.mariedenazareth.com/img/p/7/2/3/723.jpg, https://editions.mariedenazareth.com/img/p/7/2/4/724.jpg, https://editions.mariedenazareth.com/img/p/7/2/5/725.jpg, https://editions.mariedenazareth.com/img/p/7/2/6/726.jpg, https://editions.mariedenazareth.com/img/p/7/2/7/727.jpg, https://editions.mariedenazareth.com/img/p/7/7/8/778.jpg";769;1;"2024-03-19 15:50:03";"2025-07-07 14:58:05"
233;"Jeanne d'Arc";;"<p>134 pages</p>
<p>10.5 cm x 15 cm</p>";233-UNITE;9782487056220;978-2-487056-22-0;0.000000;0.00;0.000000;0.190000;5.500;;;"Accueil, Livres, Mission";;0;0;"2024-03-21 10:25:11";"2025-07-07 14:58:05"
235;"Apprendre à prier_L'essentiel de l'art de la prière";"<p>Les méthodes fondamentales de la prière chrétienne. Un petit guide spirituel et pratique, à la portée de tous. </p>
<p>Qu’est-ce que la prière ? Concrètement, comment faire ? À quelles sources puiser ?</p>
<p>Adapté de l’ouvrage de référence L’Art de la prière, ce petit guide spirituel et pratique – avec de nombreux témoignages, encadrés et citations – a été spécialement conçu pour les croyants qui souhaitent mettre en place une vie de prière et y rester fidèles.</p>
<p>Avec une grande pédagogie, il nous introduit aux méthodes fondamentales de la prière chrétienne : oraison, lectio divina, chapelet, prière du cœur, louange, méditation ignacienne, liturgie des heures, adoration…</p>
<p></p>
<p>Le compagnon idéal pour apprendre à prier et enrichir sa vie de prière !</p>
<p></p>
<p><em><strong>Xavier Accart</strong></em> est rédacteur en chef de la revue Prier. Il anime l’émission « À l’école de la prière » sur Radio Notre-Dame et a écrit plusieurs ouvrages, parmi lesquels Comprendre et vivre la liturgie (Presses de la Renaissance, 2009), Le Dormant d’Éphèse (Tallandier, 2019) et L’Art de la prière (Emmanuel, 2022).</p>";"<p><em>Auteur: Xavier Accart  </em></p>
<p><em>Editions Emmanuel</em></p>
<p>188 pages</p>
<p>13 x 18.5 cm</p>";235-UNITE;9782384331925;978-2-38433-192-5;15.165877;16.00;0.000000;0.210000;5.500;"Editions Emmanuel";;"Accueil, Livres, Vie spirituelle";https://editions.mariedenazareth.com/img/p/7/2/9/729.jpg;11;1;"2024-05-13 14:48:25";"2025-07-07 14:58:05"
